1780040744	0	858
1780040744	1	858
1780040744	2	858
1780040744	3	858
1780040744	4	858
1780040744	5	858
1780040744	6	858
1780040744	7	858
1780040749	0	859
1780040749	1	859
1780040749	2	859
1780040749	3	859
1780040749	4	859
1780040749	5	859
1780040749	6	859
1780040749	7	859
1780040755	0	859
1780040755	1	859
1780040755	2	859
1780040755	3	859
1780040755	4	859
1780040755	5	859
1780040755	6	859
1780040755	7	859
1780040761	0	859
1780040761	1	859
1780040761	2	859
1780040761	3	859
1780040761	4	859
1780040761	5	859
1780040761	6	859
1780040761	7	859
1780040766	0	859
1780040766	1	859
1780040766	2	859
1780040766	3	859
1780040766	4	859
1780040766	5	859
1780040766	6	859
1780040766	7	859
1780040772	0	859
1780040772	1	859
1780040772	2	859
1780040772	3	859
1780040772	4	859
1780040772	5	859
1780040772	6	859
1780040772	7	859
1780040777	0	860
1780040777	1	860
1780040777	2	860
1780040777	3	860
1780040777	4	860
1780040777	5	860
1780040777	6	860
1780040777	7	860
1780040783	0	860
1780040783	1	860
1780040783	2	860
1780040783	3	860
1780040783	4	860
1780040783	5	860
1780040783	6	860
1780040783	7	860
1780040788	0	860
1780040788	1	860
1780040788	2	860
1780040788	3	860
1780040788	4	860
1780040788	5	860
1780040788	6	860
1780040788	7	860
1780040794	0	860
1780040794	1	860
1780040794	2	860
1780040794	3	860
1780040794	4	860
1780040794	5	860
1780040794	6	860
1780040794	7	860
1780040800	0	860
1780040800	1	860
1780040800	2	860
1780040800	3	860
1780040800	4	860
1780040800	5	860
1780040800	6	860
1780040800	7	860
1780040805	0	860
1780040805	1	860
1780040805	2	860
1780040805	3	860
1780040805	4	860
1780040805	5	860
1780040805	6	860
1780040805	7	860
1780040811	0	866
1780040811	1	866
1780040811	2	866
1780040811	3	866
1780040811	4	866
1780040811	5	866
1780040811	6	866
1780040811	7	866
1780040817	0	866
1780040817	1	866
1780040817	2	866
1780040817	3	866
1780040817	4	866
1780040817	5	866
1780040817	6	866
1780040817	7	866
1780040823	0	866
1780040823	1	866
1780040823	2	866
1780040823	3	866
1780040823	4	866
1780040823	5	866
1780040823	6	866
1780040823	7	866
1780040828	0	866
1780040828	1	866
1780040828	2	866
1780040828	3	866
1780040828	4	866
1780040828	5	866
1780040828	6	866
1780040828	7	866
1780040834	0	866
1780040834	1	866
1780040834	2	866
1780040834	3	866
1780040834	4	866
1780040834	5	866
1780040834	6	866
1780040834	7	866
1780040839	0	866
1780040839	1	866
1780040839	2	866
1780040839	3	866
1780040839	4	866
1780040839	5	866
1780040839	6	866
1780040839	7	866
1780040845	0	866
1780040845	1	866
1780040845	2	866
1780040845	3	866
1780040845	4	866
1780040845	5	866
1780040845	6	866
1780040845	7	866
1780040850	0	866
1780040850	1	866
1780040850	2	866
1780040850	3	866
1780040850	4	866
1780040850	5	866
1780040850	6	866
1780040850	7	866
1780040856	0	866
1780040856	1	866
1780040856	2	866
1780040856	3	866
1780040856	4	866
1780040856	5	866
1780040856	6	866
1780040856	7	866
1780040861	0	866
1780040861	1	866
1780040861	2	866
1780040861	3	866
1780040861	4	866
1780040861	5	866
1780040861	6	866
1780040861	7	866
1780040867	0	866
1780040867	1	866
1780040867	2	866
1780040867	3	866
1780040867	4	866
1780040867	5	866
1780040867	6	866
1780040867	7	866
1780040873	0	866
1780040873	1	866
1780040873	2	866
1780040873	3	866
1780040873	4	866
1780040873	5	866
1780040873	6	866
1780040873	7	866
1780040878	0	866
1780040878	1	866
1780040878	2	866
1780040878	3	866
1780040878	4	866
1780040878	5	866
1780040878	6	866
1780040878	7	866
1780040885	0	866
1780040885	1	866
1780040885	2	866
1780040885	3	866
1780040885	4	866
1780040885	5	866
1780040885	6	866
1780040885	7	866
1780040890	0	866
1780040890	1	866
1780040890	2	866
1780040890	3	866
1780040890	4	866
1780040890	5	866
1780040890	6	866
1780040890	7	866
1780040896	0	866
1780040896	1	866
1780040896	2	866
1780040896	3	866
1780040896	4	866
1780040896	5	866
1780040896	6	866
1780040896	7	866
1780040902	0	866
1780040902	1	866
1780040902	2	866
1780040902	3	866
1780040902	4	866
1780040902	5	866
1780040902	6	866
1780040902	7	866
1780040909	0	866
1780040909	1	866
1780040909	2	866
1780040909	3	866
1780040909	4	866
1780040909	5	866
1780040909	6	866
1780040909	7	866
1780040915	0	866
1780040915	1	866
1780040915	2	866
1780040915	3	866
1780040915	4	866
1780040915	5	866
1780040915	6	866
1780040915	7	866
1780040921	0	866
1780040921	1	866
1780040921	2	866
1780040921	3	866
1780040921	4	866
1780040921	5	866
1780040921	6	866
1780040921	7	866
1780040926	0	867
1780040926	1	1049
1780040926	2	867
1780040926	3	1449
1780040926	4	1449
1780040926	5	867
1780040926	6	1469
1780040926	7	1469
1780040932	0	3170
1780040932	1	3171
1780040932	2	3171
1780040932	3	3171
1780040932	4	3171
1780040932	5	869
1780040932	6	3171
1780040932	7	3171
1780040937	0	3430
1780040937	1	3529
1780040937	2	3529
1780040937	3	3529
1780040937	4	3529
1780040937	5	867
1780040937	6	3529
1780040937	7	3529
1780040943	0	4450
1780040943	1	4549
1780040943	2	4549
1780040943	3	4549
1780040943	4	4549
1780040943	5	4549
1780040943	6	4549
1780040943	7	4549
1780040948	0	5449
1780040948	1	5549
1780040948	2	5549
1780040948	3	5549
1780040948	4	5549
1780040948	5	5549
1780040948	6	5549
1780040948	7	5549
1780040954	0	6390
1780040954	1	6469
1780040954	2	6469
1780040954	3	6469
1780040954	4	6469
1780040954	5	6469
1780040954	6	6469
1780040954	7	6469
1780040959	0	7389
1780040959	1	7390
1780040959	2	7390
1780040959	3	7390
1780040959	4	7409
1780040959	5	7489
1780040959	6	7489
1780040959	7	7489
1780040965	0	8349
1780040965	1	8389
1780040965	2	8389
1780040965	3	8389
1780040965	4	8389
1780040965	5	8489
1780040965	6	8489
1780040965	7	8489
1780040971	0	9429
1780040971	1	9429
1780040971	2	9430
1780040971	3	9430
1780040971	4	9430
1780040971	5	9430
1780040971	6	9430
1780040971	7	9430
1780040976	0	10330
1780040976	1	10429
1780040976	2	10429
1780040976	3	10329
1780040976	4	10349
1780040976	5	10429
1780040976	6	10429
1780040976	7	10429
1780040982	0	11289
1780040982	1	11309
1780040982	2	11309
1780040982	3	11349
1780040982	4	11349
1780040982	5	11349
1780040982	6	11349
1780040982	7	11349
1780040987	0	12369
1780040987	1	12369
1780040987	2	12369
1780040987	3	12369
1780040987	4	12369
1780040987	5	12369
1780040987	6	12369
1780040987	7	12370
1780040993	0	13369
1780040993	1	13369
1780040993	2	13370
1780040993	3	13370
1780040993	4	13370
1780040993	5	13370
1780040993	6	13370
1780040993	7	13370
1780040998	0	14389
1780040998	1	14389
1780040998	2	14390
1780040998	3	14390
1780040998	4	14390
1780040998	5	14390
1780040998	6	14390
1780040998	7	14390
1780041004	0	15309
1780041004	1	15310
1780041004	2	15310
1780041004	3	15310
1780041004	4	15310
1780041004	5	15310
1780041004	6	15310
1780041004	7	15310
1780041010	0	16230
1780041010	1	16309
1780041010	2	16309
1780041010	3	16309
1780041010	4	16309
1780041010	5	16310
1780041010	6	16310
1780041010	7	16310
1780041015	0	17613
1780041015	1	17610
1780041015	2	17610
1780041015	3	17610
1780041015	4	17610
1780041015	5	17610
1780041015	6	17610
1780041015	7	17610
1780041021	0	18954
1780041021	1	18954
1780041021	2	18954
1780041021	3	18954
1780041021	4	18954
1780041021	5	18954
1780041021	6	18954
1780041021	7	18954
1780041026	0	18954
1780041026	1	18954
1780041026	2	18954
1780041026	3	18954
1780041026	4	18954
1780041026	5	18954
1780041026	6	18954
1780041026	7	18954
1780041031	0	18954
1780041031	1	18954
1780041031	2	18954
1780041031	3	18954
1780041031	4	18954
1780041031	5	18954
1780041031	6	18954
1780041031	7	18954
1780041037	0	18954
1780041037	1	18954
1780041037	2	18954
1780041037	3	18954
1780041037	4	18954
1780041037	5	18954
1780041037	6	18954
1780041037	7	18954
1780041042	0	18954
1780041042	1	18954
1780041042	2	18954
1780041042	3	18954
1780041042	4	18954
1780041042	5	18954
1780041042	6	18954
1780041042	7	18954
1780041047	0	18954
1780041047	1	18954
1780041047	2	18954
1780041047	3	18954
1780041047	4	18954
1780041047	5	18954
1780041047	6	18954
1780041047	7	18954
1780041053	0	20401
1780041053	1	21331
1780041053	2	20691
1780041053	3	21043
1780041053	4	21043
1780041053	5	21331
1780041053	6	21075
1780041053	7	21043
1780041058	0	20401
1780041058	1	21331
1780041058	2	20691
1780041058	3	21043
1780041058	4	21043
1780041058	5	21331
1780041058	6	21075
1780041058	7	21043
1780041063	0	20401
1780041063	1	21331
1780041063	2	20691
1780041063	3	21043
1780041063	4	21043
1780041063	5	21331
1780041063	6	21075
1780041063	7	21043
1780041069	0	20403
1780041069	1	21331
1780041069	2	20691
1780041069	3	21043
1780041069	4	21043
1780041069	5	21331
1780041069	6	21075
1780041069	7	21043
1780041074	0	20403
1780041074	1	21331
1780041074	2	20691
1780041074	3	21043
1780041074	4	21043
1780041074	5	21331
1780041074	6	21075
1780041074	7	21043
1780041079	0	21043
1780041079	1	21331
1780041079	2	21075
1780041079	3	21043
1780041079	4	21043
1780041079	5	21331
1780041079	6	21075
1780041079	7	21043
1780041085	0	21043
1780041085	1	21331
1780041085	2	21075
1780041085	3	21043
1780041085	4	21043
1780041085	5	21331
1780041085	6	21075
1780041085	7	21043
1780041090	0	21043
1780041090	1	21331
1780041090	2	21075
1780041090	3	21043
1780041090	4	21043
1780041090	5	21331
1780041090	6	21075
1780041090	7	21043
1780041095	0	6291
1780041095	1	12559
1780041095	2	12303
1780041095	3	12271
1780041095	4	12271
1780041095	5	21331
1780041095	6	12303
1780041095	7	12271
1780041101	0	6291
1780041101	1	12559
1780041101	2	12303
1780041101	3	12271
1780041101	4	12271
1780041101	5	21331
1780041101	6	12303
1780041101	7	12271
1780041106	0	6291
1780041106	1	12559
1780041106	2	12303
1780041106	3	12271
1780041106	4	12271
1780041106	5	12559
1780041106	6	12303
1780041106	7	12271
1780041111	0	6291
1780041111	1	12559
1780041111	2	12303
1780041111	3	12271
1780041111	4	12271
1780041111	5	12559
1780041111	6	12303
1780041111	7	12271
1780041117	0	12271
1780041117	1	12559
1780041117	2	12303
1780041117	3	12271
1780041117	4	12271
1780041117	5	12559
1780041117	6	12303
1780041117	7	12271
1780041122	0	12271
1780041122	1	12559
1780041122	2	12303
1780041122	3	12271
1780041122	4	12271
1780041122	5	12559
1780041122	6	12303
1780041122	7	12271
1780041127	0	12271
1780041127	1	16539
1780041127	2	16283
1780041127	3	16251
1780041127	4	16251
1780041127	5	16539
1780041127	6	16283
1780041127	7	16251
1780041132	0	12271
1780041132	1	16539
1780041132	2	16283
1780041132	3	16251
1780041132	4	16251
1780041132	5	16539
1780041132	6	16283
1780041132	7	16251
1780041138	0	16251
1780041138	1	16539
1780041138	2	16283
1780041138	3	16251
1780041138	4	16251
1780041138	5	16539
1780041138	6	16283
1780041138	7	16251
1780041143	0	16251
1780041143	1	16539
1780041143	2	16283
1780041143	3	16251
1780041143	4	16251
1780041143	5	16539
1780041143	6	16283
1780041143	7	16251
1780041148	0	16251
1780041148	1	16539
1780041148	2	16283
1780041148	3	16251
1780041148	4	16251
1780041148	5	16539
1780041148	6	16283
1780041148	7	16251
1780041154	0	16251
1780041154	1	16565
1780041154	2	16309
1780041154	3	16277
1780041154	4	16277
1780041154	5	16565
1780041154	6	16309
1780041154	7	16277
1780041159	0	16251
1780041159	1	16565
1780041159	2	16309
1780041159	3	16277
1780041159	4	16277
1780041159	5	16565
1780041159	6	16309
1780041159	7	16277
1780041164	0	16444
1780041164	1	16732
1780041164	2	16476
1780041164	3	16444
1780041164	4	16444
1780041164	5	16732
1780041164	6	16476
1780041164	7	16444
1780041170	0	16444
1780041170	1	16732
1780041170	2	16476
1780041170	3	16444
1780041170	4	16444
1780041170	5	16732
1780041170	6	16476
1780041170	7	16444
1780041175	0	16984
1780041175	1	17272
1780041175	2	17016
1780041175	3	16984
1780041175	4	16984
1780041175	5	17272
1780041175	6	17016
1780041175	7	16984
1780041180	0	16984
1780041180	1	17272
1780041180	2	17016
1780041180	3	16984
1780041180	4	16984
1780041180	5	17272
1780041180	6	17016
1780041180	7	16984
1780041186	0	16984
1780041186	1	17272
1780041186	2	17016
1780041186	3	16984
1780041186	4	16984
1780041186	5	17272
1780041186	6	17016
1780041186	7	16984
1780041191	0	16984
1780041191	1	17272
1780041191	2	17016
1780041191	3	16984
1780041191	4	16984
1780041191	5	17272
1780041191	6	17016
1780041191	7	16984
1780041196	0	16984
1780041196	1	17272
1780041196	2	17016
1780041196	3	16984
1780041196	4	16984
1780041196	5	17272
1780041196	6	17016
1780041196	7	16984
1780041202	0	16984
1780041202	1	17272
1780041202	2	17016
1780041202	3	16984
1780041202	4	16984
1780041202	5	17272
1780041202	6	17016
1780041202	7	16984
1780041207	0	16984
1780041207	1	17272
1780041207	2	17016
1780041207	3	16984
1780041207	4	16984
1780041207	5	17272
1780041207	6	17016
1780041207	7	16984
1780041212	0	16984
1780041212	1	17272
1780041212	2	17016
1780041212	3	16984
1780041212	4	16984
1780041212	5	17272
1780041212	6	17016
1780041212	7	16984
1780041218	0	16984
1780041218	1	17272
1780041218	2	17016
1780041218	3	16984
1780041218	4	16984
1780041218	5	17272
1780041218	6	17016
1780041218	7	16984
1780041223	0	16984
1780041223	1	17272
1780041223	2	17016
1780041223	3	16984
1780041223	4	16984
1780041223	5	17272
1780041223	6	17016
1780041223	7	16984
1780041228	0	16984
1780041228	1	17272
1780041228	2	17016
1780041228	3	16984
1780041228	4	16984
1780041228	5	17272
1780041228	6	17016
1780041228	7	16984
1780041234	0	16984
1780041234	1	17272
1780041234	2	17016
1780041234	3	16984
1780041234	4	16984
1780041234	5	17272
1780041234	6	17016
1780041234	7	16984
1780041239	0	16984
1780041239	1	17272
1780041239	2	17016
1780041239	3	16984
1780041239	4	16984
1780041239	5	17272
1780041239	6	17016
1780041239	7	16984
1780041244	0	16984
1780041244	1	17272
1780041244	2	17016
1780041244	3	16984
1780041244	4	16984
1780041244	5	17272
1780041244	6	17016
1780041244	7	16984
1780041250	0	16984
1780041250	1	17272
1780041250	2	17016
1780041250	3	16984
1780041250	4	16984
1780041250	5	17272
1780041250	6	17016
1780041250	7	16984
1780041255	0	16984
1780041255	1	17272
1780041255	2	17016
1780041255	3	16984
1780041255	4	16984
1780041255	5	17272
1780041255	6	17016
1780041255	7	16984
1780041260	0	16984
1780041260	1	17272
1780041260	2	17016
1780041260	3	16984
1780041260	4	16984
1780041260	5	17272
1780041260	6	17016
1780041260	7	16984
1780041266	0	16984
1780041266	1	17272
1780041266	2	17016
1780041266	3	16984
1780041266	4	16984
1780041266	5	17272
1780041266	6	17016
1780041266	7	16984
1780041271	0	16984
1780041271	1	17272
1780041271	2	17016
1780041271	3	16984
1780041271	4	16984
1780041271	5	17272
1780041271	6	17016
1780041271	7	16984
1780041276	0	16984
1780041276	1	17272
1780041276	2	17016
1780041276	3	16984
1780041276	4	16984
1780041276	5	17272
1780041276	6	17016
1780041276	7	16984
1780041282	0	16984
1780041282	1	17272
1780041282	2	17016
1780041282	3	16984
1780041282	4	16984
1780041282	5	17272
1780041282	6	17016
1780041282	7	16984
1780041287	0	17832
1780041287	1	18120
1780041287	2	17864
1780041287	3	17832
1780041287	4	17832
1780041287	5	18120
1780041287	6	17864
1780041287	7	17832
1780041292	0	17832
1780041292	1	18120
1780041292	2	17864
1780041292	3	17832
1780041292	4	17832
1780041292	5	18120
1780041292	6	17864
1780041292	7	17832
1780041298	0	19012
1780041298	1	19300
1780041298	2	19044
1780041298	3	19012
1780041298	4	19012
1780041298	5	19300
1780041298	6	19044
1780041298	7	19012
1780041303	0	19012
1780041303	1	19300
1780041303	2	19044
1780041303	3	19012
1780041303	4	19012
1780041303	5	19300
1780041303	6	19044
1780041303	7	19012
1780041308	0	19012
1780041308	1	19300
1780041308	2	19044
1780041308	3	19012
1780041308	4	19012
1780041308	5	19300
1780041308	6	19044
1780041308	7	19012
1780041314	0	19012
1780041314	1	19300
1780041314	2	19044
1780041314	3	19012
1780041314	4	19012
1780041314	5	19300
1780041314	6	19044
1780041314	7	19012
1780041319	0	19012
1780041319	1	19300
1780041319	2	19044
1780041319	3	19012
1780041319	4	19012
1780041319	5	19300
1780041319	6	19044
1780041319	7	19012
1780041324	0	19012
1780041324	1	19300
1780041324	2	19044
1780041324	3	19012
1780041324	4	19012
1780041324	5	19300
1780041324	6	19044
1780041324	7	19012
1780041330	0	19012
1780041330	1	19300
1780041330	2	19044
1780041330	3	19012
1780041330	4	19012
1780041330	5	19300
1780041330	6	19044
1780041330	7	19012
1780041335	0	19012
1780041335	1	19300
1780041335	2	19044
1780041335	3	19012
1780041335	4	19012
1780041335	5	19300
1780041335	6	19044
1780041335	7	19012
1780041340	0	19012
1780041340	1	19300
1780041340	2	19044
1780041340	3	19012
1780041340	4	19012
1780041340	5	19300
1780041340	6	19044
1780041340	7	19012
1780041346	0	19012
1780041346	1	19300
1780041346	2	19044
1780041346	3	19012
1780041346	4	19012
1780041346	5	19300
1780041346	6	19044
1780041346	7	19012
1780041351	0	19012
1780041351	1	19300
1780041351	2	19044
1780041351	3	19012
1780041351	4	19012
1780041351	5	19300
1780041351	6	19044
1780041351	7	19012
1780041356	0	19012
1780041356	1	19300
1780041356	2	19044
1780041356	3	19012
1780041356	4	19012
1780041356	5	19300
1780041356	6	19044
1780041356	7	19012
1780041362	0	19012
1780041362	1	19300
1780041362	2	19044
1780041362	3	19012
1780041362	4	19012
1780041362	5	19300
1780041362	6	19044
1780041362	7	19012
1780041367	0	19012
1780041367	1	19300
1780041367	2	19044
1780041367	3	19012
1780041367	4	19012
1780041367	5	19300
1780041367	6	19044
1780041367	7	19012
1780041372	0	19012
1780041372	1	19300
1780041372	2	19044
1780041372	3	19012
1780041372	4	19012
1780041372	5	19300
1780041372	6	19044
1780041372	7	19012
1780041378	0	19012
1780041378	1	19300
1780041378	2	19044
1780041378	3	19012
1780041378	4	19012
1780041378	5	19300
1780041378	6	19044
1780041378	7	19012
1780041383	0	19012
1780041383	1	19300
1780041383	2	19044
1780041383	3	19012
1780041383	4	19012
1780041383	5	19300
1780041383	6	19044
1780041383	7	19012
1780041388	0	19012
1780041388	1	19300
1780041388	2	19044
1780041388	3	19012
1780041388	4	19012
1780041388	5	19300
1780041388	6	19044
1780041388	7	19012
1780041394	0	19012
1780041394	1	19300
1780041394	2	19044
1780041394	3	19012
1780041394	4	19012
1780041394	5	19300
1780041394	6	19044
1780041394	7	19012
1780041399	0	19012
1780041399	1	19300
1780041399	2	19044
1780041399	3	19012
1780041399	4	19012
1780041399	5	19300
1780041399	6	19044
1780041399	7	19012
1780041404	0	19042
1780041404	1	19334
1780041404	2	19078
1780041404	3	19046
1780041404	4	19046
1780041404	5	19336
1780041404	6	19080
1780041404	7	19048
1780041410	0	19980
1780041410	1	20268
1780041410	2	20012
1780041410	3	19980
1780041410	4	19980
1780041410	5	20268
1780041410	6	20012
1780041410	7	19980
1780041415	0	21160
1780041415	1	21448
1780041415	2	21192
1780041415	3	21160
1780041415	4	21160
1780041415	5	21448
1780041415	6	21192
1780041415	7	21160
1780041420	0	21160
1780041420	1	21448
1780041420	2	21192
1780041420	3	21160
1780041420	4	21160
1780041420	5	21448
1780041420	6	21192
1780041420	7	21160
1780041426	0	21160
1780041426	1	21448
1780041426	2	21192
1780041426	3	21160
1780041426	4	21160
1780041426	5	21448
1780041426	6	21192
1780041426	7	21160
1780041431	0	21160
1780041431	1	21448
1780041431	2	21192
1780041431	3	21160
1780041431	4	21160
1780041431	5	21448
1780041431	6	21192
1780041431	7	21160
1780041436	0	21160
1780041436	1	21448
1780041436	2	21192
1780041436	3	21160
1780041436	4	21160
1780041436	5	21448
1780041436	6	21192
1780041436	7	21160
1780041442	0	21160
1780041442	1	21448
1780041442	2	21192
1780041442	3	21160
1780041442	4	21160
1780041442	5	21448
1780041442	6	21192
1780041442	7	21160
1780041447	0	21160
1780041447	1	21448
1780041447	2	21192
1780041447	3	21160
1780041447	4	21160
1780041447	5	21448
1780041447	6	21192
1780041447	7	21160
1780041452	0	21160
1780041452	1	21448
1780041452	2	21192
1780041452	3	21160
1780041452	4	21160
1780041452	5	21448
1780041452	6	21192
1780041452	7	21160
1780041458	0	21160
1780041458	1	21448
1780041458	2	21192
1780041458	3	21160
1780041458	4	21160
1780041458	5	21448
1780041458	6	21192
1780041458	7	21160
